,Share Code,Share Name,Market Code,Market Name,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,  당기순이익(지배),  당기순이익(비지배),자산총계,부채총계,자본총계,  자본총계(지배),  자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2018/12,054540,삼영엠텍 *,138,기계,691,8,8,13,13,14,-1,1116,339,777,754,,68,28,-5,-46,11,17,243,1.23,1.84,1.87,1.12,43.62,987.82,108,31.34,5870,0.58,60,1.77,54.92,13000000
2019/12,054540,삼영엠텍 *,138,기계,698,31,31,36,35,35,0,1200,401,799,775,,68,99,-108,17,9,90,277,4.49,5.03,4.57,3.03,50.20,1018.77,269,13.73,6081,0.61,100,2.71,33.73,13000000
2015/12,065570,삼영이엔씨 *,215,조선,347,49,49,59,53,53,,885,96,789,789,,44,129,-30,-23,4,125,46,14.19,15.15,6.81,5.96,12.11,1693.90,598,13.83,8969,0.92,231,2.79,38.64,8800000
2016/12,065570,삼영이엔씨 *,215,조선,358,80,80,88,76,76,,931,89,842,842,,44,60,-44,-27,13,47,36,22.30,21.08,9.27,8.32,10.63,1812.54,859,10.34,9563,0.93,255,2.87,29.70,8800000
2017/12,065570,삼영이엔씨 *,215,조선,380,52,52,32,31,31,,924,74,851,851,,44,17,-60,-17,18,-1,35,13.71,8.27,,,8.69,1833.03,357,24.79,9665,0.92,281,3.17,78.61,8800000
2018/12,065570,삼영이엔씨 *,215,조선,353,9,9,1,3,3,,938,107,832,832,,44,73,-49,6,15,58,59,2.61,0.77,0.32,0.29,12.82,1790.50,31,172.63,9453,0.57,0,0.00,0.00,8800000
2019/12,065570,삼영이엔씨 *,215,조선,370,-25,-25,-129,-94,-94,,862,110,752,752,,44,45,-118,16,23,22,48,-6.65,-25.43,-11.79,-10.49,14.68,1608.72,-1070,N/A,8544,0.70,0,0.00,0.00,8800000
2015/12,005680,삼영전자 ,221,전기제품,2213,117,117,165,138,138,,4868,235,4633,4633,,100,309,-444,-39,47,262,3,5.28,6.25,3.02,2.86,5.07,4261.36,691,18.44,23164,0.55,200,1.57,28.93,20000000
2016/12,005680,삼영전자 ,221,전기제품,2149,96,96,159,132,132,,4926,239,4686,4686,,100,217,-114,-41,50,167,1,4.49,6.14,2.84,2.70,5.11,4341.28,660,18.40,23431,0.52,200,1.65,30.29,20000000
2017/12,005680,삼영전자 ,221,전기제품,2294,89,89,138,106,106,,4976,268,4708,4708,,100,147,-148,-39,40,107,3,3.89,4.61,2.25,2.14,5.68,4398.31,529,24.67,23542,0.55,250,1.92,47.26,20000000
2018/12,005680,삼영전자 ,221,전기제품,2497,131,131,201,151,151,,5080,276,4805,4805,,100,116,-74,-51,135,-19,2,5.25,6.06,3.18,3.01,5.73,4510.58,756,15.66,24024,0.49,250,2.11,33.05,20000000
2019/12,005680,삼영전자 ,221,전기제품,2010,46,46,114,86,86,,5027,183,4844,4844,,100,225,-166,-51,58,167,0,2.31,4.26,1.77,1.69,3.78,4562.31,428,21.09,24220,0.37,250,2.77,58.45,20000000
2015/12,003720,삼영화학 ,140,화학,1261,-125,-125,-137,-128,-116,-12,1702,626,1077,884,192,170,50,-50,-5,84,-35,364,-9.88,-10.15,-12.28,-7.17,58.14,370.79,-340,N/A,2601,0.69,0,0.00,0.00,34000000
2016/12,003720,삼영화학 ,140,화학,1136,-64,-64,-109,-107,-70,-37,1566,603,963,845,117,170,85,-20,-51,37,48,313,-5.59,-9.46,-8.09,-6.57,62.67,337.44,-206,N/A,2488,0.63,0,0.00,0.00,34000000
2017/12,003720,삼영화학 ,140,화학,1004,-138,-138,-298,-318,-215,-103,1127,582,545,531,14,170,-57,77,46,28,-85,350,-13.74,-31.69,-31.20,-23.61,106.80,212.46,-631,N/A,1562,0.73,,,0.00,34000000
2018/12,003720,삼영화학 ,140,화학,1029,-63,-63,-77,-78,-69,-9,1052,589,463,459,,170,-38,-36,14,44,-82,352,-6.09,-7.59,-13.92,-7.17,127.04,169.54,-203,N/A,1349,0.61,,,0.00,34000000
2019/12,003720,삼영화학 ,140,화학,1111,-9,-9,-17,-19,-20,1,1070,627,443,437,,170,54,-86,3,85,-32,355,-0.82,-1.70,-4.49,-1.78,141.41,156.81,-59,N/A,1286,0.78,,,0.00,34000000
2015/12,023000,삼원강재 ,36,자동차부품,2723,187,187,205,158,158,,2235,443,1791,1791,,200,235,-45,-50,74,161,12,6.87,5.82,9.09,7.29,24.76,795.23,396,9.19,4478,0.81,125,3.43,31.57,40000000
2016/12,023000,삼원강재 ,36,자동차부품,2684,159,159,181,142,142,,2343,451,1892,1892,,200,126,-146,-3,131,-5,59,5.94,5.29,7.71,6.21,23.82,844.91,355,9.91,4730,0.74,125,3.55,35.20,40000000
2017/12,023000,삼원강재 ,36,자동차부품,2762,126,126,141,110,110,,2456,507,1950,1950,,200,297,-264,-53,33,265,56,4.55,3.98,5.73,4.58,25.98,876.98,275,12.13,4874,0.68,115,3.45,41.83,40000000
2018/12,023000,삼원강재 ,36,자동차부품,2868,131,131,158,119,119,,2538,491,2047,2047,,200,105,-108,-49,39,66,53,4.58,4.16,5.97,4.78,23.99,919.77,298,9.52,5116,0.56,115,4.05,38.55,40000000
2019/12,023000,삼원강재 ,36,자동차부품,2693,108,108,138,104,104,,2495,395,2099,2099,,200,187,-85,-52,45,143,51,4.01,3.87,5.03,4.15,18.82,948.79,261,11.58,5264,0.57,115,3.81,43.96,40000000
2015/12,004380,삼익THK ,138,기계,2300,246,246,228,178,178,,2193,688,1505,1505,,105,221,-83,-179,93,128,199,10.68,7.74,12.29,8.17,45.73,1340.43,848,10.18,7270,1.19,300,3.48,34.89,21000000
2016/12,004380,삼익THK ,138,기계,2511,217,217,209,165,165,,2625,1028,1598,1598,,105,-68,-78,104,78,-146,365,8.63,6.59,10.66,6.86,64.33,1428.60,787,13.71,7718,1.40,330,3.06,41.31,21000000
2017/12,004380,삼익THK ,138,기계,3711,349,349,356,282,282,,3066,1253,1813,1813,,105,413,-462,175,459,-46,618,9.42,7.61,16.56,9.92,69.13,1632.19,1345,16.14,8758,2.48,400,1.84,29.32,21000000
2018/12,004380,삼익THK ,138,기계,2831,255,255,237,181,181,,3567,1687,1881,1881,,105,212,-457,300,450,-238,1037,9.01,6.40,9.80,5.46,89.69,1699.15,862,11.33,9085,1.08,300,3.07,34.30,21000000
2019/12,004380,삼익THK ,138,기계,2320,75,75,40,33,33,,3926,2043,1883,1883,,105,-70,-452,367,465,-535,1509,3.21,1.41,1.74,0.87,108.44,1701.67,156,74.60,9099,1.27,150,1.29,95.09,21000000
2015/12,002450,삼익악기 ,219,레저용장비와제품,1607,148,148,144,81,83,-1,4085,1904,2181,2175,6,419,40,-34,207,79,-39,1305,9.23,5.06,3.86,2.07,87.29,448.10,99,35.15,2757,1.26,50,1.44,47.63,83864249
2016/12,002450,삼익악기 ,219,레저용장비와제품,2086,134,134,107,62,63,-1,4140,1896,2244,2239,5,419,-147,-159,112,92,-240,1502,6.41,2.98,2.86,1.51,84.47,453.90,75,34.06,2839,0.90,50,1.95,62.43,83864249
2017/12,002450,삼익악기 ,219,레저용장비와제품,2220,219,219,128,-55,-53,-2,5998,3932,2066,2145,-79,453,52,-376,110,70,-18,2958,9.85,-2.49,-2.42,-1.09,190.29,415.69,-59,N/A,2508,0.94,50,2.13,-80.67,90530915
2018/12,002450,삼익악기 ,219,레저용장비와제품,2400,237,237,164,137,138,-2,5944,3829,2115,2112,,453,-151,34,93,140,-290,3094,9.86,5.70,6.49,2.29,181.05,436.64,153,11.76,2528,0.71,50,2.79,30.22,90530915
2019/12,002450,삼익악기 ,219,레저용장비와제품,2654,277,277,133,131,136,-6,6129,3887,2242,2243,,453,55,-44,-82,122,-68,3096,10.43,4.93,6.27,2.17,173.39,455.72,151,12.30,2685,0.69,50,2.70,30.60,90530915
2015/12,032280,삼일 *,234,항공화물운송과물류,951,5,5,267,205,205,,955,372,583,583,,162,-54,439,-362,28,-82,115,0.54,21.60,44.09,20.15,63.78,264.68,1364,2.85,3757,1.03,70,1.80,4.80,16213590
2016/12,032280,삼일 *,234,항공화물운송과물류,925,28,28,33,25,25,,869,272,597,597,,162,-102,78,8,28,-130,137,2.99,2.75,4.31,2.79,45.48,273.43,157,16.93,3848,0.69,50,1.88,30.52,16213590
2017/12,032280,삼일 *,234,항공화물운송과물류,909,29,29,26,20,20,,844,237,607,607,,162,26,2,-28,8,19,120,3.15,2.18,3.28,2.31,38.99,279.66,122,16.67,3913,0.52,50,2.46,33.64,16213590
2018/12,032280,삼일 *,234,항공화물운송과물류,976,33,33,33,26,26,,902,276,626,626,,162,61,-69,23,71,-10,152,3.39,2.64,4.17,2.95,44.15,294.30,159,12.47,4031,0.49,50,2.53,30.15,16213590
2019/12,032280,삼일 *,234,항공화물운송과물류,961,25,25,43,33,33,,987,338,649,649,,162,70,-96,3,97,-27,194,2.60,3.44,5.18,3.50,52.12,308.48,204,9.82,4179,0.48,50,2.50,20.03,16213590
2015/12,002290,삼일기업공사 *,42,건설,733,32,32,41,32,32,,625,101,524,524,,62,155,2,-2,1,153,,4.42,4.35,6.25,5.13,19.24,744.98,257,9.30,4225,0.57,25,1.05,9.73,12400000
2016/12,002290,삼일기업공사 *,42,건설,282,1,1,9,7,7,,625,97,528,528,,62,2,10,-3,4,-2,,0.22,2.45,1.32,1.11,18.39,751.15,56,80.51,4256,1.06,90,2.00,161.19,12400000
2017/12,002290,삼일기업공사 *,42,건설,564,26,26,34,27,27,,641,98,543,543,,62,-56,145,-11,1,-57,0,4.60,4.70,4.95,4.19,18.05,775.90,214,13.57,4380,0.66,90,3.10,42.10,12400000
2018/12,002290,삼일기업공사 *,42,건설,562,30,30,39,31,31,,618,50,568,568,,62,-22,-124,-11,0,-22,0,5.41,5.51,5.57,4.92,8.82,815.68,250,13.44,4578,0.73,100,2.98,40.07,12400000
2019/12,002290,삼일기업공사 *,42,건설,763,36,36,42,33,33,,698,110,588,588,,62,131,166,-13,0,131,0,4.76,4.31,5.69,5.00,18.71,848.75,265,13.59,4744,0.76,100,2.77,37.69,12400000
2015/12,004440,삼일씨엔에스 ,162,건축자재,2955,542,542,481,364,364,,3386,1395,1991,1991,,129,508,-73,-348,92,416,433,18.34,12.30,19.54,11.30,70.04,1506.94,2813,,15408,0.00,0,,0.00,12922030
2016/12,004440,삼일씨엔에스 ,162,건축자재,2841,557,557,515,375,375,,3789,902,2887,2887,,127,537,-120,177,120,417,90,19.60,13.21,15.38,10.46,31.25,2218.40,3043,6.47,22677,0.87,600,3.05,20.36,12731947
2017/12,004440,삼일씨엔에스 ,162,건축자재,2209,129,129,47,44,44,,3613,758,2855,2855,,127,67,-95,-76,46,21,90,5.85,1.99,1.53,1.19,26.55,2193.10,346,36.75,22424,0.57,70,0.55,20.26,12731947
2018/12,004440,삼일씨엔에스 ,162,건축자재,2056,37,37,-84,-74,-74,,3389,624,2765,2765,,127,159,-564,-9,27,132,90,1.82,-3.58,-2.62,-2.10,22.57,2122.40,-578,N/A,21717,0.48,0,0.00,0.00,12731947
2019/12,004440,삼일씨엔에스 ,162,건축자재,1955,36,36,31,27,27,,3372,584,2788,2788,,127,117,88,-93,38,79,21,1.83,1.37,0.97,0.79,20.97,2140.21,211,36.16,21895,0.35,38,0.50,18.03,12731947
2015/12,000520,삼일제약 ,35,제약,881,16,16,11,6,6,,993,449,544,544,,55,29,94,-102,24,6,282,1.82,0.67,1.07,0.57,82.52,935.92,103,67.58,10224,0.68,192,2.77,173.48,5718505
2016/12,000520,삼일제약 ,35,제약,968,39,39,27,9,9,,1010,481,529,529,,55,56,-29,-1,41,16,302,3.98,0.92,1.65,0.89,91.02,907.93,155,51.88,9934,0.81,144,1.79,86.34,5718505
2017/12,000520,삼일제약 ,35,제약,920,13,13,-7,-13,-13,,1355,843,512,512,,55,38,-375,285,362,-324,612,1.42,-1.38,-2.44,-1.07,164.77,876.96,-221,N/A,9614,0.85,144,1.77,-60.44,5718505
2018/12,000520,삼일제약 ,35,제약,946,-57,-57,-81,-86,-86,,1479,919,561,561,,65,-26,-148,195,37,-63,667,-6.06,-9.05,-15.97,-6.04,163.80,806.86,-1413,N/A,9189,2.24,100,0.49,-7.13,6500000
2019/12,000520,삼일제약 ,35,제약,1211,48,48,15,8,8,,1839,1216,623,623,,65,106,-261,291,139,-33,936,3.98,0.65,1.33,0.47,195.28,898.21,121,174.02,10165,2.07,150,0.71,116.87,6500000
2015/12,009770,삼정펄프 ,174,가정용품,1520,76,76,101,79,79,,1904,285,1619,1619,,125,185,-115,6,7,178,75,4.99,5.22,4.98,4.27,17.63,1191.50,3172,11.29,64750,0.55,1250,3.49,39.41,2499971
2016/12,009770,삼정펄프 ,174,가정용품,1521,119,119,249,193,193,,2116,338,1778,1778,,125,252,-221,-30,18,234,77,7.80,12.71,,,19.02,1320.08,7729,5.80,71120,0.63,1650,3.68,21.35,2499971
2017/12,009770,삼정펄프 ,174,가정용품,1434,77,77,134,104,104,,2064,230,1834,1834,,125,73,-20,-92,21,52,25,5.34,7.27,5.78,4.99,12.55,1363.67,4172,9.96,73362,0.57,1000,2.41,23.97,2499971
2018/12,009770,삼정펄프 ,174,가정용품,1356,-43,-43,-3,-2,-2,,2018,215,1803,1803,,125,18,-17,-34,16,2,16,-3.16,-0.13,-0.10,-0.09,11.91,1342.78,-70,N/A,72139,0.46,,,0.00,2499971
2019/12,009770,삼정펄프 ,174,가정용품,1471,67,67,62,47,47,,2063,217,1846,1846,,125,168,-152,10,11,157,30,4.56,3.18,2.56,2.29,11.73,1377.02,1868,17.58,73851,0.44,,,,2499971
2015/12,037460,삼지전자 *,136,통신장비,8318,257,253,286,273,144,130,3323,1775,1548,1019,529,71,400,-246,-220,4,396,1075,3.09,3.29,,,114.67,1168.51,1048,5.35,7772,0.72,0,0.00,0.00,13891342
2016/12,037460,삼지전자 *,136,통신장비,11016,303,303,329,385,196,189,3761,1634,2127,1279,849,73,182,-47,-168,5,177,789,2.75,3.49,17.06,10.86,76.83,1414.17,1387,8.08,9434,1.19,0,0.00,0.00,14336324
2017/12,037460,삼지전자 *,136,통신장비,13046,524,524,619,437,253,184,4681,1988,2692,1647,1045,83,33,286,-98,48,-14,815,4.01,3.35,17.28,10.34,73.85,1588.34,1659,4.92,10602,0.77,120,1.47,7.38,16318522
2018/12,037460,삼지전자 *,136,통신장비,14396,325,325,369,297,134,163,5680,2648,3031,1876,,83,-209,-321,509,394,-603,1399,2.25,2.07,7.62,5.74,87.38,1770.22,822,12.02,12074,0.82,140,1.42,16.21,16318522
2019/12,037460,삼지전자 *,136,통신장비,14950,362,362,370,339,139,201,5595,2280,3315,2017,,83,486,-60,-186,40,446,1333,2.42,2.27,7.12,6.02,68.78,1941.93,849,11.59,12980,0.76,140,1.42,15.70,16318522
2015/12,032750,삼진 *,213,전자제품,1157,42,42,58,51,51,0,784,202,582,582,0,30,125,-22,-61,18,107,39,3.67,4.44,9.18,6.35,34.66,1790.11,854,15.93,9695,1.40,120,0.88,14.06,6000000
2016/12,032750,삼진 *,213,전자제품,982,42,42,69,58,58,0,838,210,629,628,0,30,100,1,-16,4,95,33,4.32,5.91,9.57,7.15,33.34,1962.01,965,8.23,10471,0.76,120,1.51,12.43,6000000
2017/12,032750,삼진 *,213,전자제품,1088,48,48,30,28,28,0,797,164,633,633,0,30,42,-5,-20,17,25,20,4.44,2.55,4.38,3.39,25.89,2032.06,461,20.79,10543,0.91,150,1.57,32.56,6000000
2018/12,032750,삼진 *,213,전자제품,877,10,10,15,16,16,0,784,137,648,647,,30,28,-78,-29,34,-5,0,1.13,1.83,2.49,2.02,21.12,2054.38,266,27.16,10788,0.67,100,1.39,37.62,6000000
2019/12,032750,삼진 *,213,전자제품,1352,117,117,152,121,121,0,964,197,767,766,,30,100,-66,-7,54,46,1,8.69,8.94,17.15,13.83,25.65,2432.54,2019,5.67,12767,0.90,200,1.75,9.90,6000000
2015/12,054090,삼진엘앤디 *,199,디스플레이장비및부품,2815,127,127,121,96,96,0,2013,992,1020,1013,7,114,118,-91,29,118,0,468,4.51,3.40,10.10,5.11,97.24,810.94,440,7.76,4548,0.75,50,1.46,11.66,22788580
2016/12,054090,삼진엘앤디 *,199,디스플레이장비및부품,2566,5,5,4,-22,-21,0,1980,992,988,981,7,114,47,-132,18,142,-94,499,0.20,-0.85,-2.13,-1.09,100.36,782.48,-93,N/A,4390,0.64,0,0.00,0.00,22863430
2017/12,054090,삼진엘앤디 *,199,디스플레이장비및부품,2206,-38,-38,-128,-127,-125,-2,1622,734,888,884,4,125,75,-103,-22,93,-18,410,-1.73,-5.77,-13.41,-7.07,82.67,654.31,-531,N/A,3681,0.63,0,0.00,0.00,24959232
2018/12,054090,삼진엘앤디 *,199,디스플레이장비및부품,2152,76,76,12,17,18,-1,1711,789,921,917,,125,143,-26,18,153,-9,431,3.52,0.81,2.03,1.04,85.63,669.83,73,28.45,3774,0.55,75,3.61,99.92,24959232
2019/12,054090,삼진엘앤디 *,199,디스플레이장비및부품,2308,38,38,15,5,6,-1,1704,778,926,923,,125,180,-44,-120,70,110,377,1.67,0.20,0.63,0.27,84.01,659.99,23,94.77,3797,0.58,75,3.40,313.97,24959232
2015/12,005500,삼진제약 ,35,제약,2165,360,360,346,270,270,,2207,727,1481,1481,,139,189,-101,-106,77,113,290,16.61,12.49,19.73,12.58,49.08,1101.38,1946,11.95,11890,1.96,600,2.58,27.63,13900000
2016/12,005500,삼진제약 ,35,제약,2393,421,421,389,302,302,,2276,579,1697,1697,,139,487,-106,-270,78,409,90,17.57,12.61,18.99,13.46,34.11,1250.48,2171,16.01,13627,2.55,700,2.01,28.89,13900000
2017/12,005500,삼진제약 ,35,제약,2453,469,469,465,358,358,,2418,484,1935,1935,,139,373,-86,-187,91,282,40,19.14,14.59,19.71,15.25,25.01,1450.60,2575,13.92,15725,2.28,800,2.23,27.50,13900000
2018/12,005500,삼진제약 ,35,제약,2600,587,587,592,249,249,,2526,547,1979,1979,,139,301,-66,-147,79,222,0,22.57,9.57,12.72,10.06,27.66,1498.42,1790,22.43,16086,2.50,800,1.99,39.55,13900000
2019/12,005500,삼진제약 ,35,제약,2419,449,449,219,119,119,,2442,467,1975,1975,,139,236,-118,-106,86,150,15,18.56,4.91,6.01,4.78,23.64,1489.22,855,29.19,16051,1.55,800,3.21,82.84,13900000
2015/12,000250,삼천당제약 *,35,제약,1321,208,208,208,179,116,62,1843,299,1543,1143,400,106,173,-138,-19,87,87,46,15.72,13.54,10.58,10.02,19.41,994.56,551,16.67,5566,1.65,50,0.54,8.83,21237166
2016/12,000250,삼천당제약 *,35,제약,1474,244,244,227,156,87,69,2051,341,1710,1252,458,110,178,-72,32,41,137,70,16.53,10.60,7.27,8.02,19.95,1056.45,408,28.70,5876,1.99,50,0.43,12.23,22000523
2017/12,000250,삼천당제약 *,35,제약,1606,240,240,241,205,125,80,2301,364,1938,1413,524,111,261,-94,-33,33,228,53,14.93,12.76,9.39,9.41,18.78,1138.97,566,27.28,6603,2.34,50,0.32,8.55,22105813
2018/12,000250,삼천당제약 *,35,제약,1600,155,155,145,146,88,58,2612,554,2058,1485,,111,250,-503,148,116,135,202,9.69,9.12,6.04,5.94,26.92,1264.92,396,95.95,6938,5.48,50,0.13,12.23,22105813
2019/12,000250,삼천당제약 *,35,제약,1866,252,252,193,196,105,91,2902,670,2232,1579,,111,306,-193,-24,66,240,239,13.51,10.50,6.82,7.11,30.00,1344.45,473,75.30,7375,4.83,50,0.14,10.24,22105813
2015/12,004690,삼천리 ,168,가스유틸리티,36679,891,891,408,372,371,1,35435,21945,13491,12104,1387,203,1940,-2666,403,1293,647,12347,2.43,1.01,3.11,1.03,162.67,6101.89,9150,11.20,339663,0.30,2500,2.44,24.01,4055025
2016/12,004690,삼천리 ,168,가스유틸리티,30601,615,606,385,201,345,-145,36902,23272,13630,12388,1242,203,3299,-1944,-651,679,2620,11976,2.01,0.66,2.82,0.55,170.74,6241.31,8519,11.92,347648,0.29,2500,2.46,25.79,4055025
2017/12,004690,삼천리 ,168,가스유틸리티,32951,611,611,221,51,132,-81,37043,23484,13558,12396,1162,203,1001,-107,-460,1343,-341,11468,1.86,0.16,1.07,0.14,173.21,6257.78,3259,34.67,347883,0.32,3000,2.65,80.89,4055025
2018/12,004690,삼천리 ,168,가스유틸리티,34562,839,839,515,266,321,-54,36994,23311,13683,12577,,203,1250,-1214,-340,1415,-165,11161,2.43,0.77,2.57,0.72,170.36,6338.81,7905,11.51,352950,0.26,3000,3.30,33.35,4055025
2019/12,004690,삼천리 ,168,가스유틸리티,34616,856,856,520,360,378,-18,39124,25194,13929,12843,,203,3171,-1161,-287,1429,1742,11687,2.47,1.04,2.98,0.95,180.87,6464.14,9327,9.06,360412,0.23,3000,3.55,28.26,4055025
2015/12,024950,삼천리자전거 *,219,레저용장비와제품,1267,150,150,160,125,125,,1294,306,987,987,,66,139,-227,-24,15,124,166,11.81,9.88,13.20,10.09,31.04,1458.28,943,18.29,8043,2.14,200,1.16,19.61,13273577
2016/12,024950,삼천리자전거 *,219,레저용장비와제품,1428,58,58,80,65,76,-11,1608,573,1035,1018,16,66,-53,-3,89,5,-59,423,4.06,4.53,,,55.36,1541.98,573,22.24,8435,1.51,200,1.57,31.74,13273577
2017/12,024950,삼천리자전거 *,219,레저용장비와제품,1111,3,3,39,33,37,-4,1671,631,1040,1026,14,66,45,-71,54,53,-8,500,0.23,3.01,3.62,2.04,60.67,1552.58,278,32.61,8500,1.07,100,1.10,32.66,13273577
2018/12,024950,삼천리자전거 *,219,레저용장비와제품,796,-170,-170,-195,-154,-140,-14,1618,728,890,889,,66,-81,-30,79,15,-96,593,-21.33,-19.30,-14.59,-9.34,81.73,1330.49,-1053,N/A,7367,0.87,0,0.00,0.00,13273577
2019/12,024950,삼천리자전거 *,219,레저용장비와제품,871,-82,-82,-33,-83,-78,-6,1467,672,795,795,,66,42,28,-76,2,40,551,-9.46,-9.55,-9.21,-5.39,84.52,1216.46,-584,N/A,6586,0.82,0,0.00,0.00,13273577
2015/12,038500,삼표시멘트 *,162,건축자재,5638,469,469,-41,-108,-108,,11077,5585,5492,5492,,537,697,384,-1676,261,436,1532,8.33,-1.92,-1.94,-0.90,101.69,929.11,-101,N/A,5116,0.82,0,0.00,0.00,107357173
2016/12,038500,삼표시멘트 *,162,건축자재,6159,685,685,392,503,503,,12634,6666,5967,5967,,537,1076,-1717,712,1038,38,4649,11.13,8.17,8.78,4.24,111.72,1017.34,468,6.66,5558,0.56,0,0.00,0.00,107357173
2017/12,038500,삼표시멘트 *,162,건축자재,6713,744,744,449,363,363,,12653,6330,6323,6323,,537,906,-704,-488,990,-84,4471,11.08,5.41,5.91,2.87,100.11,1083.10,338,9.13,5890,0.52,50,1.62,14.79,107357173
2018/12,038500,삼표시멘트 *,162,건축자재,5760,7,7,-99,-43,-43,0,13068,6858,6210,6209,,537,522,-698,602,708,-186,5013,0.13,-0.76,-0.69,-0.34,110.43,1068.82,-40,N/A,5784,0.74,0,0.00,0.00,107357173
2019/12,038500,삼표시멘트 *,162,건축자재,5955,481,481,267,186,186,0,13470,7118,6352,6351,,537,664,-445,-376,482,182,5187,8.07,3.12,2.96,1.40,112.05,1094.95,173,21.90,5916,0.64,50,1.32,28.89,107357173
2015/12,017480,삼현철강 *,62,철강,1709,73,73,-14,-9,-9,,1417,126,1291,1291,,86,270,-32,-93,25,245,,4.26,-0.51,-0.67,-0.56,9.78,1419.66,-55,N/A,8360,0.47,150,3.82,-268.26,15702890
2016/12,017480,삼현철강 *,62,철강,1406,78,78,124,97,97,,1532,168,1364,1364,,86,52,148,-23,7,45,,5.58,6.89,7.29,6.57,12.30,1505.77,617,7.09,8836,0.50,150,3.43,23.92,15702890
2017/12,017480,삼현철강 *,62,철강,1692,91,91,80,63,63,,1564,161,1403,1403,,86,-52,-2,-23,6,-59,0,5.39,3.71,4.54,4.06,11.50,1550.02,400,10.56,9084,0.47,150,3.55,36.89,15702890
2018/12,017480,삼현철강 *,62,철강,2280,90,90,98,72,72,,1671,222,1449,1449,,86,77,10,-23,12,65,0,3.96,3.17,5.07,4.47,15.34,1604.08,461,10.01,9381,0.49,150,3.25,32.03,15702890
2019/12,017480,삼현철강 *,62,철강,2376,79,79,86,65,65,,1712,221,1491,1491,,86,73,-1,-24,1,72,1,3.35,2.76,4.45,3.87,14.80,1653.93,417,9.50,9657,0.41,150,3.79,35.38,15702890
2015/12,010960,삼호개발 ,42,건설,2669,123,123,117,82,83,-2,2347,1101,1246,1244,2,125,452,-240,-69,11,441,76,4.61,3.07,6.79,3.78,88.36,949.66,334,10.71,5529,0.65,100,2.80,26.95,25000000
2016/12,010960,삼호개발 ,42,건설,2745,222,222,202,160,161,-1,2454,976,1478,1475,4,125,168,-348,72,18,150,75,8.08,5.83,11.82,6.67,66.04,1075.36,642,5.45,5898,0.59,130,3.71,20.23,25000000
2017/12,010960,삼호개발 ,42,건설,2657,242,242,284,214,215,0,2564,887,1677,1645,32,125,55,-35,-19,11,43,75,9.11,8.07,13.77,8.54,52.89,1222.56,859,5.32,6687,0.68,160,3.50,18.38,25000000
2018/12,010960,삼호개발 ,42,건설,2987,244,244,277,206,208,-2,2769,928,1841,1797,,125,70,-18,-68,19,51,75,8.17,6.91,12.09,7.74,50.43,1379.38,832,6.06,7489,0.67,160,3.17,18.49,25000000
2019/12,010960,삼호개발 ,42,건설,3646,236,236,273,215,216,0,2988,1080,1907,1906,,125,302,-183,-59,14,289,91,6.46,5.90,11.65,7.48,56.64,1513.46,863,5.16,8026,0.55,190,4.27,20.92,25000000
2015/12,046390,삼화네트웍스 *,204,방송과엔터테인먼트,198,-26,-26,-21,-21,-20,-1,359,37,322,323,-1,86,-3,17,,1,-4,,-12.93,-10.80,-6.13,-5.57,11.56,287.04,-48,N/A,783,1.69,0,0.00,0.00,42782933
2016/12,046390,삼화네트웍스 *,204,방송과엔터테인먼트,457,70,70,77,77,77,-1,449,57,393,395,-2,86,143,-138,-5,9,134,,15.35,16.78,21.57,18.97,14.40,375.75,181,9.53,962,1.79,0,0.00,0.00,42782933
2017/12,046390,삼화네트웍스 *,204,방송과엔터테인먼트,210,-2,-2,7,7,8,-1,441,54,386,386,0,86,43,1,-10,2,40,0,-0.85,3.38,1.97,1.59,14.03,379.88,18,75.22,960,1.41,0,0.00,0.00,42857933
2018/12,046390,삼화네트웍스 *,204,방송과엔터테인먼트,126,-38,-38,-31,-31,-31,0,548,203,345,345,,86,-51,106,-7,0,-52,0,-29.88,-24.44,-8.39,-6.21,58.81,345.38,-72,N/A,868,1.67,0,0.00,0.00,42967933
2019/12,046390,삼화네트웍스 *,204,방송과엔터테인먼트,542,2,2,7,7,7,0,433,84,349,349,,86,66,-97,-3,3,63,2,0.32,1.33,2.08,1.47,24.04,352.86,17,91.00,876,1.74,0,0.00,,43047933
2015/12,004450,삼화왕관 ,173,포장재,970,125,125,126,97,97,,1516,287,1229,1229,,108,146,-87,-18,29,117,69,12.87,10.02,8.17,6.62,23.34,812.09,4510,9.84,66069,0.67,1300,2.93,24.89,2154379
2016/12,004450,삼화왕관 ,173,포장재,1016,135,135,148,99,99,,1622,333,1289,1289,,108,144,-66,-6,35,110,86,13.30,9.76,7.88,6.32,25.87,878.39,4603,9.80,69276,0.65,1350,2.99,25.32,2154379
2017/12,004450,삼화왕관 ,173,포장재,1049,110,110,112,84,84,,1662,320,1342,1342,,108,84,-37,-28,55,30,91,10.48,7.99,6.37,5.11,23.81,929.66,3892,13.31,72659,0.71,1400,2.70,30.93,2154379
