,Share Code,Share Name,Market Code,Market Name,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,  당기순이익(지배),  당기순이익(비지배),자산총계,부채총계,자본총계,  자본총계(지배),  자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2019/12,277410,인산가 *,38,식품,69,13,13,14,11,10,0,498,190,307,306,,27,12,-52,115,10,2,153,19.20,15.46,11.45,7.45,61.89,1045.94,40,15.91,1156,1.66,30,,75.66,26507851
2020/03,277410,인산가 *,38,식품,68,10,10,10,10,10,0,507,197,310,308,2,27,12,-13,-1,20,-8,156,14.98,14.58,14.47,9.51,63.47,1052.92,37,8.31,1164,1.10,0,,0.00,26507851
2020/06,277410,인산가 *,38,식품,68,10,10,10,7,7,0,509,193,317,315,2,27,12,-23,-10,43,-30,158,14.94,9.94,14.68,9.84,60.85,1078.24,25,10.97,1189,1.47,0,,0.00,26507851
2020/09,277410,인산가 *,38,식품,81,17,17,15,12,11,0,616,288,328,326,2,27,16,-79,88,35,-19,250,21.11,14.31,12.77,7.90,87.82,1120.99,43,13.07,1233,1.54,0,,0.00,26507851
2019/09,060150,인선이엔티 *,208,상업서비스와공급품,463,94,94,85,66,66,0,3359,1352,2007,1996,,192,104,-65,6,52,52,981,20.34,14.24,7.98,4.68,67.34,939.15,173,19.34,5199,1.50,0,,0.00,38391282
2019/12,060150,인선이엔티 *,208,상업서비스와공급품,491,109,109,103,59,59,0,3472,1408,2063,2058,,192,169,-43,-2,31,139,977,22.17,12.08,8.58,5.02,68.24,970.34,155,18.88,5361,1.55,0,,0.00,38391282
2020/03,060150,인선이엔티 *,208,상업서비스와공급품,515,124,124,124,98,98,0,3526,1371,2154,2149,5,192,117,-8,-64,5,112,921,24.00,19.07,13.19,7.72,63.65,1021.57,256,9.72,5598,1.17,0,,0.00,38391282
2020/06,060150,인선이엔티 *,208,상업서비스와공급품,500,131,131,112,93,93,0,3607,1358,2248,2243,5,192,84,0,-7,6,78,914,26.11,18.65,15.22,9.20,60.43,1070.19,243,10.24,5842,1.45,0,,0.00,38391282
2020/09,060150,인선이엔티 *,208,상업서비스와공급품,450,98,98,93,74,74,0,3713,1391,2323,2318,5,192,196,-10,-10,5,190,902,21.84,16.38,15.06,9.18,59.87,1108.64,192,10.79,6037,1.51,0,,0.00,38391282
2019/09,033230,인성정보 *,136,통신장비,533,0,0,-11,-12,-12,0,1682,1305,377,365,,96,-133,11,78,2,-135,601,0.02,-2.30,-2.22,-0.46,346.32,323.17,-49,N/A,1471,1.35,0,,0.00,25194148
2019/12,033230,인성정보 *,136,통신장비,886,41,41,33,30,29,0,1829,1434,396,383,,96,48,-20,22,2,46,624,4.59,3.36,-1.01,-0.20,362.48,344.25,117,N/A,1546,1.09,0,,0.00,25194148
2020/03,033230,인성정보 *,136,통신장비,474,-7,-7,-65,-65,-64,0,1628,1298,330,318,12,96,26,12,1,1,25,673,-1.55,-13.62,-12.24,-2.67,393.30,278.14,-255,N/A,1277,1.90,0,,0.00,25303161
2020/06,033230,인성정보 *,136,통신장비,516,-2,-2,-27,-31,-31,0,1705,1329,375,363,12,104,35,-13,-64,1,34,567,-0.40,-6.00,-21.15,-4.71,354.17,278.76,-116,N/A,1342,2.28,0,,0.00,27479591
2020/09,033230,인성정보 *,136,통신장비,604,11,11,-6,-7,-7,0,1792,1423,369,357,12,104,-120,-19,167,2,-122,744,1.83,-1.24,-20.32,-4.21,385.63,271.23,-27,N/A,1318,2.25,0,,0.00,27479591
2019/09,006490,인스코비 ,228,다각화된통신서비스,129,0,0,-5,-5,-5,,846,393,453,453,,469,-10,-199,117,0,-10,176,0.26,-3.84,-15.41,-8.97,86.79,1.03,-5,N/A,487,5.94,0,,0.00,93877799
2019/12,006490,인스코비 ,228,다각화된통신서비스,164,-14,-14,-286,-285,-285,,507,250,257,252,,486,20,4,33,1,18,120,-8.43,-173.63,-88.74,-46.05,97.35,-44.36,-298,N/A,262,11.68,0,,,97236911
2020/03,006490,인스코비 ,228,다각화된통신서비스,124,-9,-9,-11,-11,-11,0,495,249,246,242,4,486,-12,10,-2,20,-32,124,-7.47,-8.92,-92.88,-47.64,101.05,-46.53,-11,N/A,251,9.48,0,,0.00,97236911
2020/06,006490,인스코비 ,228,다각화된통신서비스,124,-8,-8,9,8,8,0,617,311,306,302,4,493,-5,-13,97,3,-7,172,-6.77,6.13,-88.22,-46.41,101.69,-34.94,8,N/A,309,6.61,0,,0.00,98630240
2020/09,006490,인스코비 ,228,다각화된통신서비스,159,5,5,17,17,17,0,663,327,336,332,3,498,6,-58,21,1,5,178,3.37,10.38,-69.08,-36.10,97.51,-29.84,17,N/A,337,7.56,0,,0.00,99646407
2019/09,037330,인지디스플레 *,199,디스플레이장비및부품,1553,96,96,86,58,36,22,4544,2598,1946,1732,,219,57,-169,79,78,-21,1659,6.21,3.71,6.62,3.93,133.50,679.70,93,6.81,3948,0.50,0,,0.00,43885224
2019/12,037330,인지디스플레 *,199,디스플레이장비및부품,1831,53,53,14,-39,-38,-1,4416,2531,1885,1677,,219,142,-109,-99,91,51,1485,2.89,-2.12,2.70,2.40,134.31,661.67,-87,18.88,3822,0.55,75,,-86.23,43885224
2020/03,037330,인지디스플레 *,199,디스플레이장비및부품,1574,61,61,42,34,31,3,4525,2592,1934,1723,211,219,54,2,-57,134,-79,1442,3.89,2.17,2.74,2.18,134.03,663.58,70,12.10,3930,0.33,,,0.00,43885224
2020/06,037330,인지디스플레 *,199,디스플레이장비및부품,1699,84,84,91,60,44,15,4471,2495,1976,1754,222,219,117,-55,-75,91,27,1428,4.92,3.50,4.44,3.02,126.21,686.31,101,9.81,4061,0.41,,,0.00,43885224
2020/09,037330,인지디스플레 *,199,디스플레이장비및부품,2423,128,128,122,100,60,40,4743,2702,2040,1810,230,219,281,-144,-74,103,178,1370,5.28,4.11,5.47,3.32,132.43,714.40,137,12.85,4191,0.68,,,0.00,43885224
2019/09,023800,인지컨트롤스 ,36,자동차부품,1228,9,9,5,0,0,0,5209,3223,1986,1905,,76,-109,-235,326,287,-396,2203,0.69,0.02,0.17,0.09,162.24,2534.09,1,242.59,13119,0.39,0,,0.00,15160128
2019/12,023800,인지컨트롤스 ,36,자동차부품,1257,38,38,-79,-69,-71,2,5079,3204,1875,1794,,76,290,-10,-203,245,45,2040,3.04,-5.48,-4.47,-1.62,170.91,2497.59,-465,N/A,12354,0.40,100,,-20.58,15160128
2020/03,023800,인지컨트롤스 ,36,자동차부품,1123,16,16,33,26,20,7,5075,3154,1922,1833,88,76,233,-291,2,281,-48,2030,1.40,2.36,-3.51,-1.15,164.11,2506.65,131,N/A,12627,0.26,,,0.00,15160128
2020/06,023800,인지컨트롤스 ,36,자동차부품,881,-39,-39,-37,-42,-32,-10,4992,3114,1878,1779,99,76,-133,-87,304,107,-241,2273,-4.46,-4.81,-4.48,-1.68,165.82,2465.89,-212,N/A,12256,0.40,,,0.00,15160128
2020/09,023800,인지컨트롤스 ,36,자동차부품,1185,30,30,57,42,35,7,5107,3174,1932,1825,107,76,137,-62,-177,69,68,2159,2.57,3.58,-2.56,-0.82,164.25,2509.60,231,N/A,12573,0.75,,,0.00,15160128
2019/09,034590,인천도시가스 ,168,가스유틸리티,761,-40,-40,-40,-30,-30,,3190,1396,1794,1794,,219,-1,-46,-6,43,-44,184,-5.23,-3.91,7.08,4.01,77.82,744.56,-680,10.19,43522,0.67,0,,0.00,4374754
2019/12,034590,인천도시가스 ,168,가스유틸리티,1734,80,80,83,62,62,,3653,1803,1850,1850,,219,-387,-45,0,49,-437,350,4.62,3.58,5.87,3.00,97.50,769.94,1420,11.73,44873,0.64,1250,,82.92,4374754
2020/03,034590,인천도시가스 ,168,가스유틸리티,1994,48,48,44,34,34,,4200,2368,1832,1832,,219,808,-38,-56,34,774,352,2.43,1.70,5.16,2.26,129.23,761.86,774,10.99,44444,0.53,0,,0.00,4374754
2020/06,034590,인천도시가스 ,168,가스유틸리티,963,2,2,11,5,5,,3450,1611,1839,1839,,219,-168,-114,-16,49,-217,332,0.21,0.56,3.91,2.12,87.58,765.09,123,14.63,44616,0.54,0,,0.00,4374754
2020/09,034590,인천도시가스 ,168,가스유틸리티,629,-24,-24,1,1,1,,3343,1503,1840,1840,,219,-37,30,0,27,-64,332,-3.76,0.12,5.62,3.13,81.69,765.43,17,10.69,44634,0.56,0,,0.00,4374754
2019/09,083640,인콘 *,197,전자장비와기기,58,-5,-5,-67,-54,-54,,1014,437,578,578,,148,-28,-14,77,0,-29,279,-7.82,-93.80,-27.45,-15.56,75.66,326.83,-187,N/A,1988,1.91,0,,0.00,29652569
2019/12,083640,인콘 *,197,전자장비와기기,128,2,2,-39,-84,-84,,883,319,564,564,,159,23,59,-51,1,23,209,1.77,-65.64,-36.60,-21.21,56.50,306.46,-270,N/A,1813,2.05,0,,0.00,31738359
2020/03,083640,인콘 *,197,전자장비와기기,60,-3,-3,-102,-102,-102,,842,365,478,478,,159,6,-97,19,0,6,231,-5.28,-171.16,-57.29,-30.45,76.29,242.90,-321,N/A,1535,1.54,0,,0.00,31738359
2020/06,083640,인콘 *,197,전자장비와기기,83,1,1,52,52,52,,928,363,565,565,,172,-48,28,88,0,-49,262,1.25,62.11,-33.99,-19.90,64.29,289.89,154,N/A,1669,1.25,0,,0.00,34439208
2020/09,083640,인콘 *,197,전자장비와기기,146,2,2,5,5,5,,1133,402,731,731,,176,-41,57,29,0,-42,276,1.35,3.26,-19.79,-12.06,55.05,295.22,14,N/A,2108,1.10,0,,0.00,35257354
2019/09,216050,인크로스 *,177,광고,90,35,35,37,29,29,,1269,597,672,672,,40,-36,3,-6,0,-36,10,39.03,32.56,13.20,6.97,88.88,1834.55,365,20.28,8927,2.45,,,0.00,8056777
2019/12,216050,인크로스 *,177,광고,108,43,43,39,28,28,,1443,785,657,657,,40,-58,47,-40,0,-58,9,39.72,26.18,14.48,7.01,119.43,1897.32,350,21.74,8946,2.81,,,0.00,8056777
2020/03,216050,인크로스 *,177,광고,68,16,16,17,13,13,,1250,617,633,633,,40,103,15,-38,3,100,33,24.05,19.74,15.33,8.01,97.54,1900.56,167,14.74,8766,2.00,,,0.00,8056777
2020/06,216050,인크로스 *,177,광고,94,39,39,41,31,31,,1325,659,666,666,,40,6,-20,-2,3,3,32,41.68,33.11,15.56,7.96,98.96,2003.11,386,26.71,9214,3.67,,,0.00,8056777
2020/09,216050,인크로스 *,177,광고,101,40,40,41,41,41,,1549,840,709,709,,40,102,-23,-1,1,100,35,40.04,40.81,16.50,8.09,118.53,2103.62,512,31.04,9811,4.47,,,0.00,8056777
2019/09,049070,인탑스 *,207,핸드셋,2419,189,189,204,141,91,50,6968,1819,5149,4335,,86,355,-163,-139,52,303,336,7.80,5.83,9.46,9.40,35.32,4934.94,529,5.56,25205,0.50,0,,0.00,17200000
2019/12,049070,인탑스 *,207,핸드셋,2282,205,205,150,117,48,69,6922,1713,5209,4356,,86,286,-254,138,25,261,473,9.00,5.14,8.50,9.09,32.88,4979.32,281,6.22,25323,0.51,200,,71.30,17200000
2020/03,049070,인탑스 *,207,핸드셋,1834,104,104,159,118,75,43,6959,1654,5304,4417,887,86,52,-47,-165,43,9,388,5.67,6.41,8.07,8.71,31.19,5026.60,436,4.99,25972,0.38,0,,0.00,17200000
2020/06,049070,인탑스 *,207,핸드셋,1482,58,58,79,53,21,32,6689,1344,5345,4435,910,86,46,-162,-37,79,-33,377,3.93,3.61,5.42,6.42,25.14,5048.79,122,8.08,26080,0.42,50,,40.54,17200000
2020/09,049070,인탑스 *,207,핸드셋,2081,175,175,177,155,111,44,6965,1518,5448,4516,932,86,140,-103,-32,42,97,350,8.43,7.46,5.77,6.37,27.86,5171.50,646,11.45,26552,0.64,0,,0.00,17200000
2019/09,119610,인터로조 *,211,건강관리장비와용품,260,65,65,69,57,57,,1760,480,1280,1280,,57,67,-67,-13,57,10,180,25.17,21.77,13.40,10.35,37.50,2268.03,471,17.29,10897,2.20,0,0.00,0.00,12011995
2019/12,119610,인터로조 *,211,건강관리장비와용품,253,65,65,50,34,34,,1811,497,1315,1315,,57,84,-94,-2,46,38,204,25.57,13.39,13.89,10.73,37.78,2327.77,282,17.63,11190,2.30,283,1.13,98.16,12011995
2020/03,119610,인터로조 *,211,건강관리장비와용품,247,62,62,68,50,50,,1848,563,1286,1286,,57,37,-63,-25,64,-27,227,25.12,20.33,15.09,11.22,43.76,2357.86,419,13.76,11163,1.92,0,,0.00,12011995
2020/06,119610,인터로조 *,211,건강관리장비와용품,196,46,46,64,52,52,,1855,518,1338,1338,,58,44,68,-15,54,-11,250,23.36,26.78,15.01,10.87,38.71,2377.60,436,14.24,11617,1.97,0,,0.00,12011995
2020/09,119610,인터로조 *,211,건강관리장비와용품,202,36,36,36,24,24,,1898,538,1360,1360,,58,53,-64,8,61,-8,264,17.87,12.11,12.20,8.80,39.52,2419.54,204,15.73,11825,1.78,0,,0.00,12011995
2019/12,017250,인터엠 *,197,전자장비와기기,192,-7,-7,13,10,10,,1111,473,637,637,,105,79,11,-22,8,72,289,-3.46,5.22,-8.14,-4.76,74.29,443.41,48,N/A,3102,0.78,,,0.00,21045467
2020/03,017250,인터엠 *,197,전자장비와기기,140,-57,-57,-58,-82,-82,,1044,500,544,544,,105,-22,-7,-5,6,-28,304,-40.90,-58.92,-17.14,-9.74,92.02,322.71,-391,N/A,2654,0.79,,,0.00,21045467
2020/06,017250,인터엠 *,197,전자장비와기기,187,-6,-6,-6,-6,-6,,995,461,533,533,,105,-17,-6,-7,6,-23,301,-3.21,-3.26,-18.15,-10.31,86.53,316.92,-29,N/A,2633,0.68,,,0.00,21045467
2020/09,017250,인터엠 *,197,전자장비와기기,114,-82,-82,-88,-83,-83,,913,448,464,464,,105,-20,108,-18,3,-23,285,-71.37,-72.25,-28.38,-15.80,96.55,278.43,-392,N/A,2294,0.75,,,0.00,21045467
2020/12,017250,인터엠 *,197,전자장비와기기,143,-18,-18,-17,-12,-12,,895,441,454,454,,105,34,1,-8,4,30,277,-12.54,-8.18,-33.48,-18.21,97.20,267.30,-56,N/A,2242,0.61,,,,21045467
2019/09,129260,인터지스 ,234,항공화물운송과물류,1243,35,35,17,23,23,0,4830,2585,2245,2017,,149,80,30,-82,1,79,1799,2.80,1.86,-7.49,-3.36,115.14,1095.36,78,N/A,7149,0.30,,,0.00,29747874
